district_name,lat,lon,demand_w
Тверской,55.77641384308632,37.608679288666906,142899.66944553118
Тверской,55.7791086291069,37.60858326259047,171974.6216349046
Тверской,55.78180341382873,37.608487220188266,129648.24637727212
Тверской,55.760299092043354,37.61403432161434,86280.31278517857
Тверской,55.76299389128488,37.613938722807085,91638.0092892969
Тверской,55.7656886892283,37.613843107752785,83781.60619058266
Тверской,55.76838348587361,37.61374747644764,69217.89447048296
Тверской,55.77107828122087,37.61365182888787,84314.48740052556
Тверской,55.77377307527005,37.6135561650697,139271.606118086
Тверской,55.77646786802119,37.61346048498934,173613.76819135546
Тверской,55.77916265947431,37.61336478864301,262962.630565802
Тверской,55.781857449629435,37.61326907602691,122981.65182801156
Тверской,55.76304770325826,37.61871828756571,55364.00332253551
Тверской,55.76574250661183,37.61862300196546,92516.74138720986
Тверской,55.76843730866802,37.618527700170304,102868.70218984265
Тверской,55.77113210942689,37.618432382176486,118349.63633141443
Тверской,55.77382690888843,37.618337047980226,104504.21422111348
Тверской,55.77652170705269,37.61824169757776,106221.37487911728
Басманный,55.76111753837134,37.63262582743184,81035.46189294018
Басманный,55.75578096818728,37.63759313245637,103284.05736484932
Басманный,55.758475796023255,37.63749917424806,79825.24509661693
Басманный,55.76117062256472,37.637405200073054,105036.27337216695
Басманный,55.763865447811654,37.63731120992761,116804.80408641468
Басманный,55.75313902149772,37.64246547536152,97459.13860857268
Басманный,55.75583385594427,37.64237186237758,54324.15333167623
Басманный,55.758528689097,37.642278233486536,106146.73752446694
Басманный,55.76122352095592,37.6421845886847,137460.50941867603
Басманный,55.76391835152105,37.64209092796835,104312.27087892684
Басманный,55.753191718191175,37.64724389192477,76638.77510343993
Басманный,55.75588655793508,37.647150608205884,129315.09936179976
Басманный,55.75858139638587,37.64705730863581,185244.71432395565
Басманный,55.76127623354362,37.64696399321084,163011.01686829774
Басманный,55.763971069408285,37.646870661927295,181900.09822343977
Басманный,55.76666590397993,37.64677731478148,74885.38585590001
Басманный,55.75593907415836,37.65192936988539,170261.2373102535
Басманный,55.75863391788858,37.65183639963996,240126.1855739075
Басманный,55.76132876032647,37.65174341359556,183893.01592863968
Басманный,55.764023601472005,37.651650411748506,183353.21842267993
Басманный,55.76671844132525,37.65155739409512,97499.20690713667
Басманный,55.75599140461282,37.65670814736019,175686.75829622295
Басманный,55.7586862536038,37.65661550644309,170892.59575964283
Басманный,55.76138110130316,37.65652284978293,150326.6516039618
Басманный,55.7640759477109,37.65643017737605,136493.96850030634
Басманный,55.76677079282708,37.65633748921878,121696.12873440502
Басманный,55.76946563665169,37.65624478530745,117117.54805046944
Басманный,55.75604354929711,37.66148694057439,53359.22702862952
Басманный,55.76412810812365,37.66120995875398,100609.61836394075
Басманный,55.75340064746322,37.66635771609397,80965.74062688275
Басманный,55.76418008270893,37.66598975582636,68502.09964500986
Басманный,55.76687493829496,37.6658977266723,121445.00617599818
Басманный,55.76956979259087,37.66580568187609,115463.29357598469
Басманный,55.77226464559668,37.66571362143409,70035.92282747722
Басманный,55.764231871465455,37.670769568537246,61920.95794262941
Басманный,55.7669267322584,37.670677868890245,172426.98238439293
Басманный,55.76962159176194,37.67058615365706,107925.89251014362
Басманный,55.77501130690089,37.670402676417616,70919.19791858735
Басманный,55.766978340373086,37.67545802669439,178496.25510910383
Басманный,55.7696732050656,37.67536664102786,157560.88802239002
Басманный,55.77236806846944,37.67527523982749,145472.37269321678
Басманный,55.775062930584625,37.675183823089654,106197.74877809727
Басманный,55.76164001904819,37.68042026580206,149114.52720640684
Басманный,55.764334891486946,37.68032924065075,63005.63184765451
Басманный,55.76702976263774,37.68023820002876,136714.56911550838
Басманный,55.76972463250053,37.6801471439325,156031.53823231554
Басманный,55.77241950107537,37.68005607235837,161411.97900138234
Басманный,55.77511436836228,37.67996498530276,102678.04224264869
Басманный,55.76169124516038,37.68519979563082,66266.2270321986
Басманный,55.76977587406545,37.68492766231501,114839.17038123877
Басманный,55.772470747792624,37.68483692037073,207702.57638960634
Басманный,55.775165620232556,37.68474616300096,381960.80472284777
Басманный,55.777860491385304,37.6846553902021,262979.8340583559
Басманный,55.769826929759056,37.689708196119426,108746.79539511967
Басманный,55.77252180861989,37.68961778380858,222515.43594142317
Басманный,55.775216686194184,37.68952735612823,280829.2952936287
Басманный,55.77791156248199,37.6894369130748,137206.3321529214
Басманный,55.772572683555886,37.694398662615924,153674.8543854375
Басманный,55.775267566245866,37.694308564628585,182866.4985509368
Басманный,55.777962447650054,37.69421845132416,55780.10052517438
Басманный,55.77262337259932,37.699179556736794,141790.03550713288
Басманный,55.77531826038631,37.69908978844602,92272.72235532122
Басманный,55.7780131468882,37.69900000489416,168826.3016622318
Басманный,55.78070803210501,37.69891020607768,128709.68119643649
Басманный,55.772673875748936,37.70396046611517,185315.2367781442
Басманный,55.77536876861424,37.703871027524514,91930.69443763231
Басманный,55.778063660195166,37.7037815737288,162640.51986618724
Басманный,55.7807585504917,37.70369210472445,106731.5885587775
Басманный,55.77541909092839,37.70865228180809,207385.4972751799
Басманный,55.77811398756964,37.70856315777204,99847.01094653629
Аэропорт,55.80645423973616,37.51578258679153,251678.62295138344
Аэропорт,55.80914890276369,37.51568003514618,126546.05133078508
Аэропорт,55.80381722733356,37.52066947381881,69840.32689357692
Аэропорт,55.806511897473754,37.52056726986209,152237.14693985414
Аэропорт,55.80920656630129,37.52046504851882,196015.57757616724
Аэропорт,55.81190123381623,37.520362809784956,98459.12820344963
Аэропорт,55.80387469319846,37.525453844025904,134568.64235332952
Аэропорт,55.806569369119146,37.5253519703192,155256.90365150964
Аэропорт,55.809264043727985,37.52525007928206,168679.8356111148
