district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_point,metro_walk_time_s_point,res_buildings_density_km2_pct,walk_reach_nodes_10min_point_pct,metro_walk_time_s_point_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
121,Перово,9.945866100771292,11,1.105987139636533,12,1.2065314250580361,1049.3938430393298,562,56.50588840688469,1,0.0,165,879.6318866214127,0.7876712328767124,0.1917808219178082,0.452054794520548,0.0821917808219178,0.571917808219178,0.7363013698630136,0.45239726027397265,96.0
144,Некрасовка,11.325491621165465,1,0.08829638778162759,12,1.059556653379531,867.0130088550474,210,18.542241434141793,0,0.0,1431,745.8142514755205,0.1506849315068493,0.6164383561643836,0.5342465753424658,0.6438356164383562,0.24315068493150685,0.7363013698630136,0.4517123287671233,97.0
129,Братеево,7.565791054523854,1,0.13217388542630512,10,1.321738854263051,14.172841276702524,96,12.68869300092529,1,0.0014035676334548134,1262,451.6711336120358,0.07534246575342465,0.5342465753424658,0.773972602739726,0.5547945205479452,0.571917808219178,0.273972602739726,0.436472602739726,98.0
91,Бибирево,6.4139995685058615,2,0.3118179193245408,12,1.8709075159472446,1228.1753672764985,212,33.05269944840132,2,0.0021312274242218984,1296,1338.9787748725714,0.4657534246575342,0.541095890410959,0.2465753424657534,0.37671232876712324,0.7054794520547946,0.2191780821917808,0.427054794520548,99.0
47,Тропарёво-Никулино,11.265525635693571,1,0.08876638626000821,19,1.686561338940156,906.46520031458,212,18.81847388712174,5,0.07111685421847379,1375,822.31850054165,0.15753424657534246,0.5684931506849316,0.4794520547945206,0.636986301369863,0.8801369863013698,0.0,0.42482876712328765,100.0
98,Южное Медведково,3.885151618791476,2,0.5147804246111055,0,0.0,1516.84047764867,176,45.30067736577729,0,0.0030236690656510763,1179,1453.0480069032694,0.6506849315068494,0.4897260273972603,0.23287671232876717,0.23287671232876717,0.24315068493150685,0.1917808219178082,0.42089041095890417,101.0
102,Москворечье-Сабурово,10.052958894640073,1,0.09947320092327933,6,0.596839205539676,1097.41740856512,168,16.711497755110926,1,0.0,1256,855.5133210977916,0.13013698630136986,0.5205479452054794,0.4657534246575342,0.6164383561643836,0.571917808219178,0.7363013698630136,0.4202054794520548,102.0
69,Гагаринский,5.5375764282404765,2,0.3611688300680457,12,2.1670129804082743,1164.7212259330142,166,29.977012895647793,0,0.0,1399,1269.323236392943,0.3972602739726027,0.5821917808219178,0.2808219178082192,0.3287671232876712,0.24315068493150685,0.7363013698630136,0.4191780821917808,103.0
57,Южное Бутово,26.005897357120467,1,0.03845281653879165,10,0.3845281653879165,1680.6877129189097,1356,52.14201922660148,0,0.0069595408680162615,98,2068.5895740729716,0.7465753424657534,0.1506849315068493,0.1643835616438356,0.6917808219178082,0.24315068493150685,0.14383561643835618,0.4176369863013698,104.0
138,Выхино-Жулебино,15.136709201405358,11,0.7267101358450297,30,1.9819367341228085,1035.4988502439633,577,38.119249852962014,3,0.029591740900707833,468,723.191665867935,0.547945205479452,0.2671232876712329,0.5616438356164384,0.18493150684931503,0.7808219178082192,0.04109589041095896,0.41232876712328764,105.0
