district_name,lat,lon,local_demand_w
Академический,55.69091158594542,37.59973262409133,
Якиманка,55.7155322911935,37.58552143039717,
Якиманка,55.72011499053584,37.593316190642,
Якиманка,55.724606311830044,37.59315471210369,
Якиманка,55.72469720147996,37.601112776017686,
Якиманка,55.72918853438017,37.60095216474047,
Якиманка,55.7336798636677,37.60079150800349,
Якиманка,55.72029622408956,37.609230538488056,
Якиманка,55.72478757573512,37.609070885373846,
Якиманка,55.729278923771375,37.60891118707555,
Якиманка,55.73377026819839,37.60875144357564,
Якиманка,55.73826160901626,37.60859165485662,
Якиманка,55.74275294622508,37.608431820900954,
Якиманка,55.72038606789733,37.617187780289946,
Якиманка,55.729368797675264,37.616870254612216,
Якиманка,55.73386015715551,37.61671142436691,
Якиманка,55.738351513030054,37.61655254916076,
Якиманка,55.742842865299,37.61639362897633,
Якиманка,55.747334213962404,37.6162346637962,
Якиманка,55.74293226862044,37.62435548204743,
Якиманка,55.747423632261096,37.62419743091445,
Щукино,55.79619450057962,37.454008227772505,
Щукино,55.80068548426444,37.453830254622446,
Щукино,55.805176464271284,37.453652231017756,
Щукино,55.809667440600215,37.453474156938846,
Щукино,55.79180348249993,37.46215739228348,
Щукино,55.79629448662015,37.46198038617213,
Щукино,55.800785487066186,37.461803329885264,
Щукино,55.80527648383809,37.46162622340339,
Щукино,55.80976747693593,37.46144906670701,
Щукино,55.79190293518052,37.47012868423549,
Щукино,55.796393955971595,37.469952594747284,
Щукино,55.800884973092316,37.46977645534309,
Щукино,55.80537598654273,37.46960026600352,
Щукино,55.8098669963229,37.46942402670918,
Щукино,55.79200187125155,37.478100026084114,
Щукино,55.79649290862698,37.47792485323842,
Щукино,55.80098394233584,37.477749630736284,
Щукино,55.80547497237822,37.477574358558414,
Щукино,55.809965998754166,37.47739903668551,
Щукино,55.79210029070611,37.48607141756991,
Щукино,55.79659134457936,37.485897161386006,
Щукино,55.801082394789844,37.48572285580521,
Щукино,55.80557344133762,37.48554850080833,
Щукино,55.81006448422276,37.48537409637618,
Щукино,55.814555523445335,37.48519964248955,
Щукино,55.79219819353729,37.49404285843343,
Щукино,55.796689263821854,37.493869518930495,
Щукино,55.80118033044741,37.49369613029021,
Щукино,55.79229557973822,37.502014348415216,
Савёловский,55.80026534057464,37.556673998116814,
Савёловский,55.80475653140979,37.55650781581023,
Савёловский,55.79586746534757,37.56481257774921,
Савёловский,55.80035867545689,37.56464735955309,
Савёловский,55.804849881939894,37.56448209451632,
Савёловский,55.79596026784156,37.57278506899785,
Савёловский,55.8004514935086,37.57262076783003,
Савёловский,55.80494271555288,37.57245642008127,
