district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_p50,metro_walk_time_s_p10,res_buildings_density_km2_pct,walk_reach_nodes_10min_p50_pct,metro_walk_time_s_p10_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
115,Богородское,8.660017228182904,4,0.46189284554567844,8,0.9237856910913569,1099.8543234370218,447,51.61652548972956,5,0.0028445232205692055,1238.0,696.6099205615584,0.726027397260274,0.678082191780822,0.26027397260273977,0.273972602739726,0.8801369863013698,0.1986301369863014,0.5344178082191782,63.0
24,Тёплый Стан,8.391921010737818,3,0.35748668226993235,14,1.668271183926351,568.2671684821293,191,22.75998543785236,0,0.0,1509.0,232.07243233984258,0.21232876712328766,0.821917808219178,0.8287671232876712,0.3356164383561644,0.24315068493150685,0.7363013698630136,0.5342465753424657,64.0
80,Чертаново Центральное,6.869188555626725,2,0.29115520469470146,16,2.3292416375576117,35.05576948369727,184,26.786278831912536,0,0.0012304420038538424,1155.0,197.5238746997753,0.3493150684931507,0.6506849315068494,0.8698630136986302,0.3835616438356164,0.24315068493150685,0.29452054794520544,0.5258561643835616,65.0
94,Нагорный,5.293359474221265,2,0.3778318872428801,18,3.400486985185921,545.9044894276999,252,47.6068177926029,0,0.0,630.0,310.204229290921,0.684931506849315,0.3253424657534247,0.7191780821917808,0.3082191780821918,0.24315068493150685,0.7363013698630136,0.5258561643835616,65.0
18,Нагатинский Затон,9.5905398964692,0,0.0,14,1.4597718325695264,529.9419892552785,276,28.778358984942088,0,0.001695182636618402,789.0,303.57826136580206,0.3835616438356164,0.4383561643835616,0.7397260273972603,0.8561643835616438,0.24315068493150685,0.2465753424657534,0.5255136986301371,67.0
31,Ново-Переделкино,8.604234500586122,2,0.23244368803102236,9,1.0459965961396007,585.581562181277,196,22.779481427040192,0,2.0126676400468313e-05,1213.0,90.73067285637632,0.2191780821917808,0.6643835616438356,0.952054794520548,0.4452054794520548,0.24315068493150685,0.4452054794520548,0.5234589041095892,68.0
42,Северное Тушино,9.233532116248593,28,3.032425690135127,7,0.7581064225337818,488.41350208120247,312,33.7898862615057,0,0.0,2242.0,451.6121608781742,0.4794520547945205,0.9246575342465754,0.48630136986301364,0.006849315068493178,0.24315068493150685,0.7363013698630136,0.5222602739726027,69.0
121,Перово,9.945866100771292,11,1.105987139636533,12,1.2065314250580361,1049.3938430393298,562,56.50588840688469,1,0.0,822.0,507.8480013878695,0.7876712328767124,0.4589041095890411,0.43150684931506844,0.0821917808219178,0.571917808219178,0.7363013698630136,0.5150684931506849,70.0
14,Кокошкино,8.278330199424262,1,0.12079730765868067,1,0.12079730765868067,1394.9449837599327,938,113.30787458384248,0,0.0,336.0,1536.0900554650034,0.9863013698630136,0.21232876712328766,0.136986301369863,0.5821917808219178,0.24315068493150685,0.7363013698630136,0.5126712328767122,71.0
59,Дорогомилово,7.79909938788134,2,0.2564398657501028,30,3.8465979862515423,125.23929115188459,178,22.82314805175915,2,0.0,1084.0,290.41231622687116,0.22602739726027396,0.6164383561643836,0.7808219178082192,0.410958904109589,0.7054794520547946,0.7363013698630136,0.5118150684931507,72.0
101,Нагатино-Садовники,7.7431765999991296,0,0.0,10,1.2914596316970381,1398.9344941729353,212,27.378944191977208,0,0.0,977.0,487.43160705484036,0.363013698630137,0.5342465753424658,0.4452054794520548,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.5089041095890411,73.0
41,Южное Тушино,7.8882353619404455,10,1.2677106527840818,6,0.7606263916704491,935.0332952401332,334,42.34153580298833,1,0.0,1477.0,869.526323912263,0.6027397260273972,0.8082191780821918,0.1917808219178082,0.06849315068493156,0.571917808219178,0.7363013698630136,0.496917808219178,74.0
69,Гагаринский,5.5375764282404765,2,0.3611688300680457,12,2.1670129804082743,1164.7212259330142,166,29.977012895647793,0,0.0,1357.0,520.2079105955615,0.3972602739726027,0.7465753424657534,0.4178082191780822,0.3287671232876712,0.24315068493150685,0.7363013698630136,0.4876712328767123,75.0
39,Воскресенское,24.785317020751314,0,0.0,0,0.0,3991.3905831397415,1954,78.8369984682475,0,1.8942273048365936e-05,123.0,2891.1180935490725,0.9246575342465754,0.11643835616438356,0.0821917808219178,0.8561643835616438,0.24315068493150685,0.452054794520548,0.48613013698630136,76.0
89,Останкинский,12.507797345528493,1,0.07995012809809375,4,0.319800512392375,1625.6745224656488,202,16.149925875814937,1,0.0023771056796310142,2832.0,587.9470263605364,0.1232876712328767,0.9657534246575342,0.34931506849315064,0.6506849315068493,0.571917808219178,0.20547945205479456,0.4847602739726027,77.0
