district_name,demand_total_base,share_10min_base,share_15min_base,mean_time_min_base,p50_time_min_base,p90_time_min_base,demand_total_mean,share_10min_mean,share_15min_mean,mean_time_min_mean,p50_time_min_mean,p90_time_min_mean,demand_total_eff,share_10min_eff,share_15min_eff,mean_time_min_eff,p50_time_min_eff,p90_time_min_eff,demand_total_keep,share_10min_keep,share_15min_keep,mean_time_min_keep,p50_time_min_keep,p90_time_min_keep,delta_mean_minus_base,delta_eff_minus_base,delta_keep_minus_base,delta_share10_mean_minus_base,delta_share10_eff_minus_base,delta_share10_keep_minus_base
Бирюлёво Западное,3151495.557558257,0.0,0.0,129.06370711836522,129.2516062680928,135.1402892079097,3151495.557558257,0.0,0.0,114.56064295033637,113.63442863620541,127.14246075557551,3151495.557558257,0.0,0.0,114.56064295033637,113.63442863620541,127.14246075557551,3151495.557558257,0.0,0.0,114.56064295033637,113.63442863620541,127.14246075557551,-14.503064168028843,-14.503064168028843,-14.503064168028843,0.0,0.0,0.0
Московский,11975789.846245144,0.0,0.0,134.08164435621404,161.15141477645693,176.65812539132043,11975789.846245144,0.0,0.0,150.30861327848461,180.0,180.0,11975789.846245144,0.0,0.0,151.81401070139032,180.0,180.0,11975789.846245144,0.0,0.0,151.81401070139032,180.0,180.0,16.226968922270572,17.732366345176274,17.732366345176274,0.0,0.0,0.0
Ивановское,6664367.841183914,0.0,0.0,58.43965224556607,56.578565968290114,76.20311407452263,6664367.841183914,0.0,0.0,41.69819953989563,41.96204880814653,58.19411599123607,6664367.841183914,0.021779962529064067,0.0878362453774274,31.388533966142234,30.11767134480629,48.492065981127645,6664367.841183914,0.021779962529064067,0.0878362453774274,31.388533966142234,30.11767134480629,48.492065981127645,-16.74145270567044,-27.05111827942384,-27.05111827942384,0.0,0.021779962529064067,0.021779962529064067
Печатники,4198821.658323508,0.0,0.0,60.056825352787364,58.93114185673474,68.96334816230186,4198821.658323508,0.0,0.0,43.11214441669703,41.876424111647495,50.820213954784286,4198821.658323508,0.0,0.0,48.96437731185556,47.321215629713365,58.706584565235644,4198821.658323508,0.0,0.0,48.96437731185556,47.321215629713365,58.706584565235644,-16.944680936090336,-11.092448040931806,-11.092448040931806,0.0,0.0,0.0
Троицк,3780987.10375794,0.0,0.0,180.0,180.0,180.0,3780987.10375794,0.0,0.0,180.0,180.0,180.0,3780987.10375794,0.0,0.0,180.0,180.0,180.0,3780987.10375794,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Восточный,344719.7687056765,0.0,0.0,80.19328003964426,79.97254636377238,85.42490970668686,344719.7687056765,0.0,0.0,93.61381565447222,93.39308197860035,98.84544532151484,344719.7687056765,0.0,0.0,75.93135512596132,75.71062145008942,81.16298479300391,344719.7687056765,0.0,0.0,75.93135512596132,75.71062145008942,81.16298479300391,13.420535614827955,-4.261924913682947,-4.261924913682947,0.0,0.0,0.0
Первомайское,401080.3332680615,0.0,0.0,180.0,180.0,180.0,401080.3332680615,0.0,0.0,180.0,180.0,180.0,401080.3332680615,0.0,0.0,180.0,180.0,180.0,401080.3332680615,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Метрогородок,3190085.7187915524,0.0,0.0,69.43891246697098,65.23077577314855,94.38336217551192,3190085.7187915524,0.0,0.0,37.53339300436382,37.110928409240024,46.984989944103624,3190085.7187915524,0.0,0.0,51.059587401555085,51.32416297316886,55.381438024852514,3190085.7187915524,0.0,0.0,51.059587401555085,51.32416297316886,55.381438024852514,-31.905519462607153,-18.37932506541589,-18.37932506541589,0.0,0.0,0.0
Люблино,12481375.730603572,0.0,0.0,32.58466198922027,31.55687534760073,43.24126846442798,12481375.730603572,0.007413120314051946,0.048613272620288084,32.45752906822539,29.13902574671877,52.174278536456036,12481375.730603572,0.0,0.0,44.404011010228196,42.37033937269826,62.199469879520535,12481375.730603572,0.0,0.0,44.404011010228196,42.37033937269826,62.199469879520535,-0.12713292099488172,11.819349021007923,11.819349021007923,0.007413120314051946,0.0,0.0
Внуково,704658.1935699431,0.0,0.0,179.85666445293046,180.0,180.0,704658.1935699431,0.0,0.0,180.0,180.0,180.0,704658.1935699431,0.0,0.0,180.0,180.0,180.0,704658.1935699431,0.0,0.0,180.0,180.0,180.0,0.14333554706954033,0.14333554706954033,0.14333554706954033,0.0,0.0,0.0
Десёновское,4607022.582499371,0.0,0.0,179.59294403030017,180.0,180.0,4607022.582499371,0.0,0.0,180.0,180.0,180.0,4607022.582499371,0.0,0.0,180.0,180.0,180.0,4607022.582499371,0.0,0.0,180.0,180.0,180.0,0.40705596969982594,0.40705596969982594,0.40705596969982594,0.0,0.0,0.0
Кунцево,11876496.881437957,0.0,0.0,108.11402794938937,106.08506537867396,125.84135700617324,11876496.881437957,0.012133745756874433,0.09455703076102538,35.16646412788411,30.396527836186788,49.068376583506456,11876496.881437957,0.012133745756874433,0.09455703076102538,36.46250555251168,30.396527836186788,49.068376583506456,11876496.881437957,0.012133745756874433,0.09455703076102538,36.46250555251168,30.396527836186788,49.068376583506456,-72.94756382150526,-71.65152239687768,-71.65152239687768,0.012133745756874433,0.012133745756874433,0.012133745756874433
Новофёдоровское,332769.7141911032,0.0,0.0,179.99999999999997,180.0,180.0,332769.7141911032,0.0,0.0,179.99999999999997,180.0,180.0,332769.7141911032,0.0,0.0,179.99999999999997,180.0,180.0,332769.7141911032,0.0,0.0,179.99999999999997,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
Капотня,1113892.190295785,0.0,0.0,62.58470297612571,60.80477458039674,68.05297834476188,1113892.190295785,0.0,0.0,99.44353224777088,97.66360385204189,104.91180761640705,1113892.190295785,0.0,0.0,113.5234822272722,111.74355383154322,118.99175759590838,1113892.190295785,0.0,0.0,113.5234822272722,111.74355383154322,118.99175759590838,36.85882927164516,50.938779251146485,50.938779251146485,0.0,0.0,0.0
Щаповское,58663.83114889708,0.0,0.0,180.0,180.0,180.0,58663.83114889708,0.0,0.0,180.0,180.0,180.0,58663.83114889708,0.0,0.0,180.0,180.0,180.0,58663.83114889708,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
